date,temperature,rainfall,humidity,wind_speed,year,month,season,frost_risk
2023-04-17,15.44,0.0,39.88,7.57,2023,4,Spring,0
2023-04-18,14.34,4.5,51.96,6.99,2023,4,Spring,0
2023-04-19,11.25,17.0,73.54,10.62,2023,4,Spring,0
2023-04-20,9.7,32.2,76.33,9.58,2023,4,Spring,0
2023-04-21,10.08,2.5,57.88,7.64,2023,4,Spring,0
2023-04-22,9.49,0.2,53.58,6.57,2023,4,Spring,0
2023-04-23,9.88,0.1,51.96,5.28,2023,4,Spring,0
2023-04-24,11.45,0.3,50.25,6.85,2023,4,Spring,0
2023-04-25,10.78,0.7,64.54,6.0,2023,4,Spring,0
2023-04-26,10.69,2.7,67.83,5.74,2023,4,Spring,0
2023-04-27,11.35,4.6,63.58,5.04,2023,4,Spring,0
2023-04-28,12.23,0.6,57.5,6.68,2023,4,Spring,0
2023-04-29,11.47,2.7,65.54,4.58,2023,4,Spring,0
2023-04-30,10.01,12.7,80.17,4.23,2023,4,Spring,0
2023-05-01,9.38,11.2,82.08,4.13,2023,5,Spring,0
2023-05-02,9.29,8.3,81.75,4.32,2023,5,Spring,0
2023-05-03,9.52,10.6,80.33,5.11,2023,5,Spring,0
2023-05-04,10.32,1.6,75.38,4.73,2023,5,Spring,0
2023-05-05,11.28,5.4,73.12,5.36,2023,5,Spring,0
2023-05-06,12.56,4.1,60.92,6.22,2023,5,Spring,0
2023-05-07,12.17,0.7,55.25,6.78,2023,5,Spring,0
2023-05-08,11.75,3.2,53.46,10.43,2023,5,Spring,0
2023-05-09,11.81,7.0,51.42,10.14,2023,5,Spring,0
2023-05-10,13.43,0.1,44.67,6.93,2023,5,Spring,0
2023-05-11,14.58,0.0,47.42,6.38,2023,5,Spring,0
2023-05-12,15.62,0.0,45.0,6.11,2023,5,Spring,0
2023-05-13,16.18,0.0,44.12,6.81,2023,5,Spring,0
2023-05-14,16.15,1.5,43.33,8.11,2023,5,Spring,0
2023-05-15,16.23,0.2,41.67,6.91,2023,5,Spring,0
2023-05-16,16.12,0.0,42.08,9.08,2023,5,Spring,0
2023-05-17,17.08,0.0,41.29,7.6,2023,5,Spring,0
2023-05-18,12.73,5.0,65.12,7.35,2023,5,Spring,0
2023-05-19,15.07,0.0,55.58,8.14,2023,5,Spring,0
2023-05-20,16.79,0.0,47.25,9.31,2023,5,Spring,0
2023-05-21,17.91,0.0,41.92,9.18,2023,5,Spring,0
2023-05-22,18.9,0.0,37.42,8.67,2023,5,Spring,0
2023-05-23,18.76,0.2,45.25,6.99,2023,5,Spring,0
2023-05-24,14.65,16.4,70.29,5.55,2023,5,Spring,0
2023-05-25,12.83,11.0,76.67,6.18,2023,5,Spring,0
2023-05-26,12.56,1.8,73.25,4.79,2023,5,Spring,0
2023-05-27,13.3,3.3,69.33,6.29,2023,5,Spring,0
2023-05-28,14.4,0.0,56.08,6.62,2023,5,Spring,0
2023-05-29,14.5,9.6,66.71,5.12,2023,5,Spring,0
2023-05-30,14.05,12.4,73.46,5.8,2023,5,Spring,0
2023-05-31,12.42,17.9,80.33,6.95,2023,5,Spring,0
2023-06-01,13.2,4.1,71.5,6.57,2023,6,Monsoon,0
2023-06-02,11.58,8.8,72.62,6.32,2023,6,Monsoon,0
2023-06-03,13.83,1.6,67.46,4.77,2023,6,Monsoon,0
2023-06-04,15.67,0.0,61.58,5.1,2023,6,Monsoon,0
2023-06-05,15.48,0.4,63.75,3.91,2023,6,Monsoon,0
2023-06-06,14.4,1.6,64.58,6.71,2023,6,Monsoon,0
2023-06-07,15.1,1.7,62.96,3.5,2023,6,Monsoon,0
2023-06-08,15.15,3.5,65.58,5.27,2023,6,Monsoon,0
2023-06-09,17.53,0.3,54.04,5.88,2023,6,Monsoon,0
2023-06-10,17.85,0.3,60.38,4.46,2023,6,Monsoon,0
2023-06-11,17.26,10.1,74.0,4.76,2023,6,Monsoon,0
2023-06-12,17.7,0.1,68.46,8.3,2023,6,Monsoon,0
2023-06-13,19.39,0.9,63.12,11.02,2023,6,Monsoon,0
2023-06-14,18.05,3.5,67.25,8.78,2023,6,Monsoon,0
2023-06-15,16.24,1.6,75.75,6.46,2023,6,Monsoon,0
2023-06-16,16.97,0.2,73.04,6.57,2023,6,Monsoon,0
2023-06-17,18.0,1.2,69.21,4.6,2023,6,Monsoon,0
2023-06-18,17.72,2.2,75.38,4.42,2023,6,Monsoon,0
2023-06-19,17.88,3.1,74.71,4.29,2023,6,Monsoon,0
2023-06-20,18.12,4.2,77.96,6.0,2023,6,Monsoon,0
2023-06-21,18.33,2.5,83.33,5.13,2023,6,Monsoon,0
2023-06-22,18.32,4.0,89.58,6.06,2023,6,Monsoon,0
2023-06-23,18.73,4.3,89.12,5.85,2023,6,Monsoon,0
2023-06-24,18.49,12.7,87.38,6.0,2023,6,Monsoon,0
2023-06-25,17.69,21.3,90.79,3.92,2023,6,Monsoon,0
2023-06-26,17.0,13.7,89.0,4.08,2023,6,Monsoon,0
2023-06-27,17.39,5.1,85.12,4.73,2023,6,Monsoon,0
2023-06-28,17.12,7.8,82.54,4.03,2023,6,Monsoon,0
2023-06-29,16.79,10.4,86.46,4.35,2023,6,Monsoon,0
2023-06-30,17.53,4.9,84.54,5.21,2023,6,Monsoon,0
2023-07-01,17.25,1.5,85.71,5.54,2023,7,Monsoon,0
2023-07-02,17.42,0.0,84.25,6.85,2023,7,Monsoon,0
2023-07-03,17.82,1.0,83.92,6.73,2023,7,Monsoon,0
2023-07-04,17.66,10.9,85.58,4.92,2023,7,Monsoon,0
2023-07-05,16.92,6.9,87.54,4.63,2023,7,Monsoon,0
2023-07-06,17.2,7.1,81.96,3.77,2023,7,Monsoon,0
2023-07-07,17.07,9.3,84.96,3.55,2023,7,Monsoon,0
2023-07-08,16.12,25.9,93.08,3.73,2023,7,Monsoon,0
2023-07-09,15.97,59.6,92.29,3.79,2023,7,Monsoon,0
2023-07-10,16.78,24.1,91.54,3.78,2023,7,Monsoon,0
2023-07-11,17.06,6.9,88.0,3.39,2023,7,Monsoon,0
2023-07-12,17.2,19.2,86.67,3.68,2023,7,Monsoon,0
2023-07-13,17.15,14.2,87.29,3.58,2023,7,Monsoon,0
2023-07-14,17.26,4.5,89.17,3.98,2023,7,Monsoon,0
2023-07-15,17.72,11.0,90.25,3.7,2023,7,Monsoon,0
2023-07-16,17.61,16.4,90.42,3.28,2023,7,Monsoon,0
2023-07-17,17.7,4.8,89.5,3.78,2023,7,Monsoon,0
2023-07-18,17.35,8.5,92.25,3.7,2023,7,Monsoon,0
2023-07-19,17.61,5.0,89.17,3.3,2023,7,Monsoon,0
2023-07-20,18.27,5.9,85.96,4.6,2023,7,Monsoon,0
2023-07-21,18.53,11.9,86.79,4.2,2023,7,Monsoon,0
2023-07-22,17.33,8.6,88.42,4.0,2023,7,Monsoon,0
2023-07-23,17.55,2.6,85.42,5.19,2023,7,Monsoon,0
2023-07-24,17.52,3.1,87.08,5.15,2023,7,Monsoon,0
2023-07-25,17.88,2.3,88.21,5.95,2023,7,Monsoon,0
2023-07-26,17.07,3.2,92.25,3.3,2023,7,Monsoon,0
2023-07-27,17.1,18.5,89.62,3.46,2023,7,Monsoon,0
2023-07-28,16.25,19.5,94.42,2.33,2023,7,Monsoon,0
2023-07-29,16.5,26.5,88.67,3.41,2023,7,Monsoon,0
2023-07-30,16.6,7.5,89.29,4.59,2023,7,Monsoon,0
2023-07-31,16.92,2.8,88.42,5.0,2023,7,Monsoon,0
2023-08-01,17.76,0.1,87.58,6.55,2023,8,Monsoon,0
2023-08-02,17.95,2.7,90.21,4.95,2023,8,Monsoon,0
2023-08-03,18.0,1.5,88.29,5.28,2023,8,Monsoon,0
2023-08-04,17.56,8.0,90.46,3.9,2023,8,Monsoon,0
2023-08-05,17.61,2.5,89.54,5.8,2023,8,Monsoon,0
2023-08-06,17.68,0.9,87.67,7.3,2023,8,Monsoon,0
2023-08-07,17.19,2.9,90.21,7.3,2023,8,Monsoon,0
2023-08-08,17.41,1.4,88.04,8.05,2023,8,Monsoon,0
2023-08-09,17.92,0.8,85.25,5.77,2023,8,Monsoon,0
2023-08-10,17.37,6.5,93.38,3.9,2023,8,Monsoon,0
2023-08-11,17.4,5.0,92.79,4.98,2023,8,Monsoon,0
2023-08-12,17.25,9.9,94.62,8.63,2023,8,Monsoon,0
2023-08-13,16.95,21.6,95.33,8.15,2023,8,Monsoon,0
2023-08-14,16.11,51.0,96.71,3.95,2023,8,Monsoon,0
2023-08-15,16.85,1.2,89.88,5.81,2023,8,Monsoon,0
2023-08-16,17.04,0.9,88.5,6.75,2023,8,Monsoon,0
2023-08-17,17.07,2.1,90.04,6.82,2023,8,Monsoon,0
2023-08-18,17.59,4.4,86.62,3.72,2023,8,Monsoon,0
2023-08-19,17.53,12.9,88.5,3.92,2023,8,Monsoon,0
2023-08-20,17.89,3.2,89.62,4.84,2023,8,Monsoon,0
2023-08-21,18.48,2.2,89.38,6.99,2023,8,Monsoon,0
2023-08-22,17.85,7.4,93.71,7.69,2023,8,Monsoon,0
2023-08-23,17.01,34.3,94.42,4.25,2023,8,Monsoon,0
2023-08-24,16.64,10.1,92.54,5.45,2023,8,Monsoon,0
2023-08-25,16.73,2.0,88.12,5.68,2023,8,Monsoon,0
2023-08-26,15.97,2.3,88.33,6.14,2023,8,Monsoon,0
2023-08-27,15.4,0.9,85.71,7.08,2023,8,Monsoon,0
2023-08-28,15.17,0.9,84.29,6.36,2023,8,Monsoon,0
2023-08-29,15.34,0.0,79.67,6.39,2023,8,Monsoon,0
2023-08-30,15.86,0.0,82.96,5.65,2023,8,Monsoon,0
2023-08-31,16.53,1.3,85.96,5.17,2023,8,Monsoon,0
2023-09-01,16.85,3.3,89.79,8.08,2023,9,Monsoon,0
2023-09-02,17.08,1.9,91.08,9.05,2023,9,Monsoon,0
2023-09-03,17.08,2.5,90.17,5.84,2023,9,Monsoon,0
2023-09-04,16.85,1.2,83.71,5.43,2023,9,Monsoon,0
2023-09-05,16.56,0.3,77.54,4.71,2023,9,Monsoon,0
2023-09-06,16.75,1.7,74.25,3.8,2023,9,Monsoon,0
2023-09-07,17.43,0.5,69.25,5.5,2023,9,Monsoon,0
2023-09-08,16.55,8.1,81.96,4.32,2023,9,Monsoon,0
2023-09-09,15.95,5.6,88.71,4.62,2023,9,Monsoon,0
2023-09-10,15.56,3.5,89.83,3.94,2023,9,Monsoon,0
2023-09-11,16.37,1.0,88.33,4.15,2023,9,Monsoon,0
2023-09-12,16.72,1.9,89.04,4.33,2023,9,Monsoon,0
2023-09-13,17.1,5.0,90.96,4.09,2023,9,Monsoon,0
2023-09-14,16.96,4.3,89.5,3.79,2023,9,Monsoon,0
2023-09-15,16.45,4.2,89.29,3.71,2023,9,Monsoon,0
2023-09-16,16.54,8.5,86.75,3.03,2023,9,Monsoon,0
2023-09-17,16.02,7.7,88.04,2.84,2023,9,Monsoon,0
2023-09-18,15.95,10.7,86.96,2.8,2023,9,Monsoon,0
2023-09-19,15.67,6.9,87.96,3.56,2023,9,Monsoon,0
2023-09-20,16.16,1.9,86.79,5.42,2023,9,Monsoon,0
2023-09-21,15.38,1.2,86.79,6.16,2023,9,Monsoon,0
2023-09-22,15.52,0.0,81.75,6.09,2023,9,Monsoon,0
2023-09-23,14.79,0.1,79.08,5.42,2023,9,Monsoon,0
2023-09-24,14.23,0.0,79.67,5.9,2023,9,Monsoon,0
2023-09-25,13.92,0.8,80.25,5.31,2023,9,Monsoon,0
2023-09-26,14.14,0.0,76.25,5.82,2023,9,Monsoon,0
2023-09-27,14.26,0.0,74.83,5.05,2023,9,Monsoon,0
2023-09-28,14.4,0.1,75.12,4.44,2023,9,Monsoon,0
2023-09-29,14.88,0.6,74.33,3.49,2023,9,Monsoon,0
2023-09-30,14.42,0.5,73.58,5.1,2023,9,Monsoon,0
2023-10-01,14.32,3.1,81.38,3.74,2023,10,Autumn,0
2023-10-02,13.77,0.2,77.75,5.11,2023,10,Autumn,0
2023-10-03,13.74,0.8,76.04,4.61,2023,10,Autumn,0
2023-10-04,14.21,0.1,72.17,6.44,2023,10,Autumn,0
2023-10-05,13.9,0.0,64.88,6.71,2023,10,Autumn,0
2023-10-06,13.84,0.0,67.75,6.33,2023,10,Autumn,0
2023-10-07,14.82,0.0,67.88,5.7,2023,10,Autumn,0
2023-10-08,14.82,0.0,68.29,6.65,2023,10,Autumn,0
2023-10-09,13.99,0.2,67.67,5.51,2023,10,Autumn,0
2023-10-10,13.81,0.9,59.79,7.21,2023,10,Autumn,0
2023-10-11,12.78,0.0,56.75,6.38,2023,10,Autumn,0
2023-10-12,12.43,0.0,65.96,5.4,2023,10,Autumn,0
2023-10-13,12.58,0.0,68.5,5.74,2023,10,Autumn,0
2023-10-14,12.07,0.0,65.88,5.58,2023,10,Autumn,0
2023-10-15,10.51,3.9,75.0,4.49,2023,10,Autumn,0
2023-10-16,8.19,12.2,77.38,8.55,2023,10,Autumn,0
2023-10-17,7.68,5.8,73.5,5.11,2023,10,Autumn,0
2023-10-18,8.5,0.7,69.33,4.6,2023,10,Autumn,0
2023-10-19,9.17,0.2,68.75,4.43,2023,10,Autumn,0
2023-10-20,9.62,1.2,68.08,4.59,2023,10,Autumn,0
2023-10-21,9.49,0.4,67.67,5.14,2023,10,Autumn,0
2023-10-22,9.18,0.3,71.08,4.69,2023,10,Autumn,0
2023-10-23,9.68,0.5,63.33,4.63,2023,10,Autumn,0
2023-10-24,9.55,0.8,55.75,3.92,2023,10,Autumn,0
2023-10-25,9.88,0.1,57.21,4.59,2023,10,Autumn,0
2023-10-26,10.26,0.0,56.08,6.61,2023,10,Autumn,0
2023-10-27,10.24,0.0,58.71,5.95,2023,10,Autumn,0
2023-10-28,10.03,0.0,61.46,5.42,2023,10,Autumn,0
2023-10-29,10.26,0.0,59.33,5.15,2023,10,Autumn,0
2023-10-30,9.88,0.0,62.88,5.25,2023,10,Autumn,0
2023-10-31,10.38,0.0,63.83,4.55,2023,10,Autumn,0
2023-11-01,10.33,0.2,65.04,3.65,2023,11,Autumn,0
2023-11-02,10.55,0.5,62.46,4.12,2023,11,Autumn,0
2023-11-03,9.12,0.6,69.54,4.91,2023,11,Autumn,0
2023-11-04,8.65,0.0,63.83,5.79,2023,11,Autumn,0
2023-11-05,9.36,0.0,60.08,5.97,2023,11,Autumn,0
2023-11-06,8.51,0.0,62.38,4.95,2023,11,Autumn,0
2023-11-07,8.58,0.0,62.0,5.38,2023,11,Autumn,0
2023-11-08,9.2,0.0,58.83,6.47,2023,11,Autumn,0
2023-11-09,8.47,0.3,68.0,4.45,2023,11,Autumn,0
2023-11-10,6.69,7.7,81.04,5.46,2023,11,Autumn,0
2023-11-11,6.63,0.0,80.5,4.7,2023,11,Autumn,0
2023-11-12,7.23,0.0,72.21,4.38,2023,11,Autumn,0
2023-11-13,8.24,0.0,77.12,4.09,2023,11,Autumn,0
2023-11-14,7.6,0.0,80.92,4.25,2023,11,Autumn,0
2023-11-15,8.41,0.0,69.62,4.45,2023,11,Autumn,0
2023-11-16,8.22,0.0,72.75,3.75,2023,11,Autumn,0
2023-11-17,8.48,0.0,72.0,4.31,2023,11,Autumn,0
2023-11-18,8.07,0.0,66.96,4.18,2023,11,Autumn,0
2023-11-19,8.2,0.1,76.21,3.78,2023,11,Autumn,0
2023-11-20,6.94,0.0,83.54,4.05,2023,11,Autumn,0
2023-11-21,7.23,0.0,67.12,5.16,2023,11,Autumn,0
2023-11-22,7.5,0.0,65.5,4.9,2023,11,Autumn,0
2023-11-23,6.7,0.0,75.58,4.89,2023,11,Autumn,0
2023-11-24,6.59,0.5,78.08,4.02,2023,11,Autumn,0
2023-11-25,7.4,0.0,65.54,4.18,2023,11,Autumn,0
2023-11-26,7.45,0.0,69.54,3.8,2023,11,Autumn,0
2023-11-27,7.19,0.3,73.62,3.63,2023,11,Autumn,0
2023-11-28,6.06,0.0,67.25,4.81,2023,11,Autumn,0
2023-11-29,6.02,0.6,65.5,3.54,2023,11,Autumn,0
2023-11-30,4.87,7.1,80.58,6.3,2023,11,Autumn,0
2023-12-01,5.05,0.1,74.58,3.21,2023,12,Winter,0
2023-12-02,5.22,2.2,72.04,3.34,2023,12,Winter,0
2023-12-03,4.97,0.3,75.75,3.84,2023,12,Winter,0
2023-12-04,3.31,7.0,80.62,4.39,2023,12,Winter,0
2023-12-05,4.21,0.0,73.79,4.02,2023,12,Winter,0
2023-12-06,5.78,0.3,61.67,4.23,2023,12,Winter,0
2023-12-07,5.45,0.0,62.17,4.97,2023,12,Winter,0
2023-12-08,4.24,0.0,57.29,4.76,2023,12,Winter,0
2023-12-09,3.4,0.0,57.46,5.46,2023,12,Winter,0
2023-12-10,5.45,0.0,40.92,5.99,2023,12,Winter,0
2023-12-11,2.85,0.0,57.54,4.08,2023,12,Winter,0
2023-12-12,1.89,0.0,61.5,4.46,2023,12,Winter,0
2023-12-13,1.88,0.0,57.25,4.2,2023,12,Winter,0
2023-12-14,4.48,0.0,45.38,6.1,2023,12,Winter,0
2023-12-15,5.49,0.0,49.08,3.42,2023,12,Winter,0
2023-12-16,4.23,0.0,57.21,3.91,2023,12,Winter,0
2023-12-17,2.15,0.0,58.0,4.82,2023,12,Winter,0
2023-12-18,2.58,0.0,56.83,5.25,2023,12,Winter,0
2023-12-19,4.24,0.0,44.46,5.8,2023,12,Winter,0
2023-12-20,8.0,0.0,35.5,4.86,2023,12,Winter,0
2023-12-21,6.5,0.0,44.54,4.4,2023,12,Winter,0
2023-12-22,7.33,0.0,48.12,3.34,2023,12,Winter,0
2023-12-23,6.51,0.5,62.62,4.55,2023,12,Winter,0
2023-12-24,5.12,0.0,64.62,4.78,2023,12,Winter,0
2023-12-25,8.35,0.0,41.17,5.21,2023,12,Winter,0
2023-12-26,8.13,0.0,44.25,4.56,2023,12,Winter,0
2023-12-27,6.51,0.0,52.25,4.18,2023,12,Winter,0
2023-12-28,4.84,0.0,68.17,4.3,2023,12,Winter,0
2023-12-29,4.31,0.0,76.62,3.91,2023,12,Winter,0
2023-12-30,3.74,0.0,76.46,3.5,2023,12,Winter,0
2023-12-31,4.0,0.0,73.83,3.61,2023,12,Winter,0
2024-01-01,3.38,0.0,73.58,4.1,2024,1,Winter,0
2024-01-02,2.93,0.0,73.21,3.95,2024,1,Winter,0
2024-01-03,2.62,0.0,71.62,3.85,2024,1,Winter,0
2024-01-04,2.53,0.0,71.0,3.93,2024,1,Winter,0
2024-01-05,2.55,0.0,70.5,3.9,2024,1,Winter,0
2024-01-06,3.11,0.0,65.29,3.9,2024,1,Winter,0
2024-01-07,2.92,0.0,64.62,4.16,2024,1,Winter,0
2024-01-08,3.01,0.0,67.08,4.27,2024,1,Winter,0
2024-01-09,2.25,0.8,60.71,4.92,2024,1,Winter,0
2024-01-10,2.9,0.0,54.38,5.71,2024,1,Winter,0
2024-01-11,4.11,0.0,47.88,5.07,2024,1,Winter,0
2024-01-12,6.47,0.0,39.46,5.92,2024,1,Winter,0
2024-01-13,7.62,0.0,43.12,3.3,2024,1,Winter,0
2024-01-14,5.97,0.0,47.92,3.63,2024,1,Winter,0
2024-01-15,4.41,0.0,48.92,4.36,2024,1,Winter,0
2024-01-16,3.91,0.0,60.08,4.05,2024,1,Winter,0
2024-01-17,2.3,0.6,80.21,4.32,2024,1,Winter,0
2024-01-18,2.07,0.0,77.38,5.19,2024,1,Winter,0
2024-01-19,1.9,0.0,71.17,5.15,2024,1,Winter,0
2024-01-20,1.98,0.0,63.12,4.95,2024,1,Winter,0
2024-01-21,2.2,0.0,61.67,5.54,2024,1,Winter,0
2024-01-22,2.73,0.0,57.12,4.24,2024,1,Winter,0
2024-01-23,0.97,0.0,52.17,4.71,2024,1,Winter,0
2024-01-24,1.72,0.0,58.42,3.82,2024,1,Winter,0
2024-01-25,1.58,0.0,59.71,4.07,2024,1,Winter,0
2024-01-26,2.86,3.8,56.62,5.5,2024,1,Winter,0
2024-01-27,3.01,0.0,54.25,7.83,2024,1,Winter,0
2024-01-28,5.62,0.0,52.46,4.01,2024,1,Winter,0
2024-01-29,3.61,0.0,65.67,4.94,2024,1,Winter,0
2024-01-30,4.02,0.0,67.33,5.72,2024,1,Winter,0
2024-01-31,2.18,13.6,83.29,7.4,2024,1,Winter,0
2024-02-01,1.62,11.2,80.88,11.69,2024,2,Winter,0
2024-02-02,-0.7,0.0,69.54,6.42,2024,2,Winter,1
2024-02-03,2.0,4.5,52.67,3.82,2024,2,Winter,0
2024-02-04,1.01,30.6,88.33,8.33,2024,2,Winter,0
2024-02-05,-0.55,1.5,89.71,4.92,2024,2,Winter,1
2024-02-06,-1.38,2.0,80.62,4.51,2024,2,Winter,1
2024-02-07,-1.08,0.0,67.46,5.41,2024,2,Winter,1
2024-02-08,0.4,0.0,55.0,7.54,2024,2,Winter,0
2024-02-09,2.79,0.0,50.83,4.44,2024,2,Winter,0
2024-02-10,3.74,0.0,61.62,4.48,2024,2,Winter,0
2024-02-11,3.54,0.2,62.12,4.35,2024,2,Winter,0
2024-02-12,4.3,0.0,62.38,3.9,2024,2,Winter,0
2024-02-13,5.36,0.4,65.88,3.51,2024,2,Winter,0
2024-02-14,4.84,0.0,60.88,5.31,2024,2,Winter,0
2024-02-15,4.71,0.0,57.46,5.31,2024,2,Winter,0
2024-02-16,5.72,0.0,60.96,5.06,2024,2,Winter,0
2024-02-17,6.17,0.0,63.83,6.48,2024,2,Winter,0
2024-02-18,7.22,0.0,57.33,3.54,2024,2,Winter,0
2024-02-19,7.54,24.4,59.08,15.33,2024,2,Winter,0
2024-02-20,4.62,15.9,72.54,12.47,2024,2,Winter,0
2024-02-21,1.46,2.5,73.5,7.09,2024,2,Winter,0
2024-02-22,1.03,0.4,55.88,6.43,2024,2,Winter,0
2024-02-23,1.15,0.2,56.58,5.37,2024,2,Winter,0
2024-02-24,-0.2,4.1,65.88,5.57,2024,2,Winter,1
2024-02-25,0.57,0.0,61.96,5.9,2024,2,Winter,0
2024-02-26,3.75,0.0,50.46,4.84,2024,2,Winter,0
2024-02-27,3.95,2.5,69.92,3.08,2024,2,Winter,0
2024-02-28,3.47,0.0,73.92,7.18,2024,2,Winter,0
2024-02-29,5.85,0.0,63.62,6.3,2024,2,Winter,0
2024-03-01,5.65,7.1,74.54,7.53,2024,3,Spring,0
2024-03-02,5.18,36.1,80.0,14.07,2024,3,Spring,0
2024-03-03,3.74,11.6,81.75,10.95,2024,3,Spring,0
2024-03-04,1.69,1.1,78.38,5.89,2024,3,Spring,0
2024-03-05,3.27,0.0,73.58,4.18,2024,3,Spring,0
2024-03-06,4.5,0.2,70.54,3.1,2024,3,Spring,0
2024-03-07,3.84,0.9,69.04,3.05,2024,3,Spring,0
2024-03-08,4.57,1.1,68.58,5.08,2024,3,Spring,0
2024-03-09,6.3,0.0,65.62,5.95,2024,3,Spring,0
2024-03-10,8.05,0.0,55.25,4.84,2024,3,Spring,0
2024-03-11,7.51,4.1,72.92,4.19,2024,3,Spring,0
2024-03-12,6.95,1.7,71.83,4.55,2024,3,Spring,0
2024-03-13,5.65,12.7,72.0,7.5,2024,3,Spring,0
2024-03-14,5.71,2.7,67.29,7.1,2024,3,Spring,0
2024-03-15,7.4,0.0,55.0,5.97,2024,3,Spring,0
2024-03-16,8.25,0.3,56.38,5.29,2024,3,Spring,0
2024-03-17,8.66,0.5,54.75,5.4,2024,3,Spring,0
2024-03-18,8.84,2.4,52.92,4.28,2024,3,Spring,0
2024-03-19,8.14,2.2,53.96,4.41,2024,3,Spring,0
2024-03-20,9.87,0.0,45.04,5.96,2024,3,Spring,0
2024-03-21,9.1,2.5,70.62,6.41,2024,3,Spring,0
2024-03-22,9.99,5.2,67.17,7.03,2024,3,Spring,0
2024-03-23,10.68,0.0,50.33,9.21,2024,3,Spring,0
2024-03-24,8.69,1.6,62.04,5.42,2024,3,Spring,0
2024-03-25,10.46,0.0,56.79,8.1,2024,3,Spring,0
2024-03-26,11.3,0.0,54.79,8.02,2024,3,Spring,0
2024-03-27,13.29,0.0,52.58,8.17,2024,3,Spring,0
2024-03-28,13.98,0.0,45.12,7.61,2024,3,Spring,0
2024-03-29,13.81,2.3,39.5,5.45,2024,3,Spring,0
2024-03-30,9.48,30.5,71.58,9.45,2024,3,Spring,0
2024-03-31,10.14,2.5,55.58,6.93,2024,3,Spring,0
2024-04-01,10.01,0.0,62.25,5.62,2024,4,Spring,0
2024-04-02,10.75,0.0,62.08,6.23,2024,4,Spring,0
2024-04-03,11.6,0.0,45.21,6.25,2024,4,Spring,0
2024-04-04,12.6,0.1,36.58,6.85,2024,4,Spring,0
2024-04-05,11.71,0.8,40.96,7.69,2024,4,Spring,0
2024-04-06,11.75,0.0,38.62,7.71,2024,4,Spring,0
2024-04-07,11.16,0.3,45.21,6.51,2024,4,Spring,0
2024-04-08,12.19,0.0,34.75,7.6,2024,4,Spring,0
2024-04-09,12.32,0.1,37.67,5.7,2024,4,Spring,0
2024-04-10,12.76,0.0,39.12,5.43,2024,4,Spring,0
2024-04-11,11.7,2.2,46.71,8.54,2024,4,Spring,0
2024-04-12,13.91,0.0,37.58,7.92,2024,4,Spring,0
2024-04-13,14.36,0.0,39.04,5.79,2024,4,Spring,0
2024-04-14,11.96,9.1,68.79,6.8,2024,4,Spring,0
2024-04-15,12.79,6.8,63.5,5.63,2024,4,Spring,0
2024-04-16,13.03,4.9,64.33,7.46,2024,4,Spring,0
2024-04-17,13.38,0.0,56.33,8.93,2024,4,Spring,0
2024-04-18,13.32,1.3,56.33,6.76,2024,4,Spring,0
2024-04-19,12.88,8.1,61.88,8.98,2024,4,Spring,0
2024-04-20,12.02,3.5,60.04,6.5,2024,4,Spring,0
2024-04-21,13.04,0.0,56.08,5.97,2024,4,Spring,0
2024-04-22,12.08,6.5,56.71,5.27,2024,4,Spring,0
2024-04-23,11.55,2.2,57.21,5.79,2024,4,Spring,0
2024-04-24,11.75,1.9,56.42,5.01,2024,4,Spring,0
2024-04-25,13.79,0.0,45.5,8.2,2024,4,Spring,0
2024-04-26,15.35,0.1,39.62,7.81,2024,4,Spring,0
2024-04-27,11.44,12.5,65.5,8.04,2024,4,Spring,0
2024-04-28,13.25,1.1,49.25,5.08,2024,4,Spring,0
2024-04-29,10.7,5.6,65.67,8.18,2024,4,Spring,0
2024-04-30,12.29,0.0,53.0,7.68,2024,4,Spring,0
2024-05-01,9.66,0.7,53.75,7.5,2024,5,Spring,0
2024-05-02,12.48,0.0,45.38,6.79,2024,5,Spring,0
2024-05-03,14.83,0.1,51.0,7.44,2024,5,Spring,0
2024-05-04,17.32,1.0,37.83,9.48,2024,5,Spring,0
2024-05-05,16.51,0.0,36.58,9.37,2024,5,Spring,0
2024-05-06,17.07,3.8,41.25,5.05,2024,5,Spring,0
2024-05-07,17.42,0.2,39.5,7.07,2024,5,Spring,0
2024-05-08,17.54,0.0,43.08,8.08,2024,5,Spring,0
2024-05-09,16.92,1.0,51.88,8.53,2024,5,Spring,0
2024-05-10,17.62,0.0,48.21,8.75,2024,5,Spring,0
2024-05-11,17.0,0.7,56.42,7.47,2024,5,Spring,0
2024-05-12,14.4,3.9,64.67,5.32,2024,5,Spring,0
2024-05-13,16.4,0.0,36.67,9.44,2024,5,Spring,0
2024-05-14,17.83,0.0,30.21,7.88,2024,5,Spring,0
2024-05-15,18.69,0.0,29.67,8.2,2024,5,Spring,0
2024-05-16,19.24,0.0,32.83,8.82,2024,5,Spring,0
2024-05-17,20.64,0.0,30.42,10.23,2024,5,Spring,0
2024-05-18,20.64,0.0,31.04,10.72,2024,5,Spring,0
2024-05-19,21.8,0.0,28.33,10.79,2024,5,Spring,0
2024-05-20,21.14,0.9,30.38,7.84,2024,5,Spring,0
2024-05-21,20.08,0.0,35.54,9.56,2024,5,Spring,0
